name,city,rating,rating_count,cost,cuisine
Wow Momos,Nainital,3.6,100,200.0,Chinese
Cafe UK 04,Nainital,3.3,20,200.0,"Bakery,Fast Food"
Food Therapy,Nainital,3.3,20,200.0,"Indian,Chinese"
The Mall Road Kitchen By  Mughali Restaurant,Nainital,3.8,20,200.0,Chinese
Mughlai Restaurant,Nainital,3.8,20,200.0,"Mughlai,North Indian"
LAZEEZ MULTI CUISINE FAMILY RESTAURANT,Nalgonda,2.6,50,200.0,"Biryani,Chinese"
Bismillah Fast Food Centre,Nalgonda,3.2,100,200.0,"Asian,Chinese"
Ashraf Shawarma House,Nalgonda,2.9,50,200.0,"North Indian,Biryani"
Firdoos  Restaurent,Nalgonda,3.9,20,200.0,"Biryani,Indian"
Dine Inn Restaurant,Nalgonda,3.7,100,200.0,Biryani
Biryani house,Nalgonda,3.1,20,200.0,"Biryani,Indian"
British Kebab,Namakkal,3.6,20,200.0,"North Indian,Tandoor"
ROYAL KITCHEN,Namakkal,3.7,20,200.0,"South Indian,Chinese"
AMIRTHAM HOTEL,Namakkal,4.1,100,200.0,"South Indian,Chinese"
Just Pizza,Namakkal,3.4,20,200.0,"Continental,Italian"
Hotel Brindavan,Namakkal,3.8,50,200.0,"Chinese,South Indian"
Buhari Briyani,Namakkal,3.9,100,200.0,"Chinese,North Indian"
A.M.BIRYANI,Namakkal,3.8,100,200.0,"Tandoor,Indian"
The Cake Factory,Namakkal,3.6,50,200.0,Desserts
Ibaco,Namakkal,4.1,20,200.0,"Ice Cream,Desserts"
TABLE TREE RESTAURANT,Namakkal,3.8,20,200.0,Indian
Peppers Family Restaurant,Namakkal,3.8,500,200.0,"South Indian,North Indian"
Rukumani Ammal Saiva Unavagam,Namakkal,4.2,50,200.0,South Indian
HOTEL DEVI ANNAPOORNA - Pure Veg,Namakkal,3.6,20,200.0,"South Indian,Chinese"
House of Waffles,Namakkal,3.1,20,200.0,"European,Continental"
Hotel Sri Anandhas,Namakkal,4.1,100,200.0,South Indian
KAILASH FOODPARK (KAILASH BHAVAN),Namakkal,4.0,20,200.0,"Chinese,North Indian"
Y Not Cafe,Namakkal,4.1,100,200.0,"Beverages,Snacks"
Arya Bhavan,Namakkal,3.9,100,200.0,"South Indian,Chinese"
Classic Rider Cafe,Namakkal,3.8,20,200.0,"Fast Food,Beverages"
Shri Gupta Sweets,Namakkal,4.1,100,200.0,"South Indian,North Indian"
SS BRIYANI,Namakkal,4.1,20,200.0,Biryani
iwins Restaurant,Namakkal,3.9,100,200.0,"Chinese,Tandoor"
YALL BIRIYANI CORNER,Namakkal,3.8,50,200.0,"Biryani,Tandoor"
Shree Thamanaa Shake & Snack,Namakkal,4.2,20,200.0,"Beverages,Snacks"
Italian Bakery 1,Nanded,2.8,20,200.0,"Bakery,Desserts"
Hirvi Mirchi,Nanded,3.5,20,200.0,"Chinese,North Indian"
C Square Coffee & Lot More,Nanded,2.6,50,200.0,Chinese
Dashmesh Khalsa Hotel Shankey,Nanded,2.4,20,200.0,"North Indian,Punjabi"
The Belgian Waffle Co.,Nanded,3.9,50,200.0,"Desserts,Beverages"
Amrut Cafe,Nanded,3.0,50,200.0,"Beverages,Ice Cream"
Aainath Panipuri and Icecream Center,Nanded,2.2,20,200.0,"Chaat,Ice Cream"
HOTEL LAXMI MEHAR,Nandurbar,4.1,20,200.0,"Indian,Maharashtrian"
WINGS CAFETERIA,Nandurbar,4.1,20,200.0,Fast Food
C3 eat spot,Nandyal,3.7,100,200.0,"American,Bakery"
Cafe town n bakes,Nandyal,3.3,50,200.0,"Bakery,Pizzas"
Sitara Family Restaurant,Nandyal,4.0,50,200.0,"Biryani,North Indian"
Baskin Robbins,Nandyal,4.3,100,200.0,"Desserts,Ice Cream"
Kelvin Scale,Nandyal,4.1,20,200.0,"Desserts,Beverages"
Kings landing food court,Nandyal,3.9,20,200.0,"Biryani,North Indian"
Orange Bakery,Nandyal,4.1,20,200.0,"Bakery,Sweets"
CAKE FOREST,Nandyal,3.5,20,200.0,"Bakery,Fast Food"
Kwality Walls Frozen Dessert and Ice Cream Shop,Nangal,4.8,50,200.0,"Ice Cream,Desserts"
Ninu Dhabha,Nangal,4.3,500,200.0,"North Indian,Chinese"
Biryani Ki Bahar,Nangal,4.5,50,200.0,"Biryani,Chinese"
The Roll Season,Nangal,4.5,20,200.0,"Indian,Snacks"
The Snack Attack,Nangal,4.0,20,200.0,"Chinese,Snacks"
Simla Sweets & Bakery,Nangal,4.0,50,200.0,"Bakery,Sweets"
Morning Hunger,Nangal,4.2,20,200.0,Healthy Food
Gautams's O Dine,Naraingarh,3.8,100,200.0,"North Indian,South Indian"
HUNGRY HUB,Naraingarh,3.9,20,200.0,Indian
Goyal Sweets Restaurant,Naraingarh,4.0,20,200.0,Indian
O'Zee Food,Naraingarh,3.6,20,200.0,"Chinese,Pizzas"
Sizzle,Narasaraopet,3.5,100,200.0,American
King's Broast & Bake,Narasaraopet,3.4,100,200.0,Bakery
Colours Ice creams & Snacks,Narasaraopet,3.5,50,200.0,"Asian,Chinese"
New Bilal Biryani,Narasaraopet,3.2,20,200.0,"Biryani,Indian"
Maheswari Tiffin Center,Narasaraopet,4.0,20,200.0,South Indian
Tasty Ride Corner,Narasaraopet,2.7,20,200.0,"Snacks,Beverages"
Aar Par Ki Dukan,Narnaul,3.7,50,200.0,"Italian,Beverages"
Muskan Pizza Point,Narnaul,3.7,100,200.0,"Pizzas,Snacks"
Food Club,Narnaul,2.5,20,200.0,"Pizzas,Snacks"
Saawariya Food Court,Narnaul,3.6,100,200.0,"North Indian,Fast Food"
Wah Ji wah,Narnaul,2.4,20,200.0,"Chinese,North Indian"
New Sardar Ji Malai Chaap,Narnaul,2.9,50,200.0,"Indian,Tandoor"
Haveli Restaurant,Narsinghpur,3.9,20,200.0,"North Indian,Chinese"
Shree Gurukripa Cafe & Restaurant,Narsinghpur,3.1,20,200.0,"South Indian,Pizzas"
The Taste Of Hyderabad,Narsinghpur,4.3,20,200.0,"Biryani,Mughlai"
Sudama Kuti Restaurant,Narsinghpur,3.8,20,200.0,"Indian,Chinese"
Sweet bites the cake shop,Navsari,4.0,20,200.0,Desserts
The Belgian Waffle Co.,Navsari,4.0,20,200.0,"Desserts,Beverages"
Tulsi Hotel,Navsari,3.6,20,200.0,"Gujarati,Punjabi"
Chicken World Cafe,Neemuch,3.3,20,200.0,"Mughlai,North Indian"
Mp44 Cafe & Restro,Neemuch,2.9,20,200.0,"North Indian,Chinese"
Nakoda The Family Restaurant,Neemuch,3.3,20,200.0,"North Indian,Chinese"
Kailash Pudi Bhandar,Neemuch,2.9,20,200.0,"North Indian,Sweets"
Amigos,Nellore,3.7,1000,200.0,"Bakery,Chaat"
Sri Vengamamba Punjabi Family Dhaba,Nellore,3.9,500,200.0,"Biryani,North Indian"
Green paradise multi cuisine restaurant,Nellore,3.8,500,200.0,"Biryani,Tandoor"
Hotel Rayalaseema's,Nellore,4.0,1000,200.0,"Andhra,Biryani"
Mc Dee,Nellore,3.8,100,200.0,"Continental,Pizzas"
Janatha family dhaba 2.0,Nellore,3.9,100,200.0,"North Indian,South Indian"
Muralikrishna Ghee Sweets,Nellore,4.4,1000,200.0,Sweets
Spice kitchen,Nellore,4.0,100,200.0,"Biryani,Chinese"
The Tea Planet,Nellore,3.2,20,200.0,"Continental,Chinese"
The Food Fiction,Nellore,3.2,20,200.0,"Biryani,Continental"
Asli nellore family dhaba and restaurant,Nellore,4.0,100,200.0,"Indian,Chinese"
Harshika Food Court,Nellore,3.5,500,200.0,"Biryani,Chinese"
Sea Box,Nellore,4.0,50,200.0,"Continental,Seafood"
VENNELA ICE CREAMS,Nellore,4.0,50,200.0,"Ice Cream,Beverages"
Supremes Family Restaurant,Nellore,3.0,100,200.0,"Biryani,Chinese"
Babu Ice Creams,Nellore,4.1,500,200.0,"Ice Cream,Desserts"
Exotica Restaurant,Nellore,3.8,50,200.0,"Continental,North Indian"
Hotel Noor,Nellore,3.7,50,200.0,"Biryani,Chinese"
Sri Venkata Ramana Canteen,Nellore,3.6,100,200.0,"South Indian,Indian"
LASSI N CAFE / BOMBAY FOODS,Nellore,3.2,20,200.0,"Beverages,Ice Cream"
LunchBox - Meals and Thalis,Nellore,4.0,20,200.0,"North Indian,Chinese"
Madhura Sweets,Nellore,4.4,100,200.0,"Sweets,Bakery"
Pure Veg Meals by Lunchbox,Nellore,3.7,20,200.0,"North Indian,Desserts"
CakeZone,Nellore,4.0,100,200.0,"Bakery,Desserts"
The Dessert Heaven - Pure Veg,Nellore,4.1,50,200.0,"Bakery,Desserts"
Faasos - Wraps & Rolls,Nellore,4.2,20,200.0,"Fast Food,Snacks"
RR GAREEB BIRYANI,Nellore,3.4,50,200.0,"Biryani,Indian"
Ntr mcdee,Nellore,3.5,50,200.0,"Biryani,Chinese"
The Shawarma Spot,Nellore,3.5,100,200.0,Arabian
Spice Cinemas,Nellore,4.1,50,200.0,"Snacks,Desserts"
The Belgian Waffle Co.,Nellore,4.4,100,200.0,"Desserts,Beverages"
Sree Ram Canteen,Nellore,3.8,100,200.0,"South Indian,Indian"
Hotel Mothi Mahal,Nellore,3.9,100,200.0,"Biryani,North Indian"
R Bawarchi 1,Nellore,3.4,100,200.0,"Biryani,Chinese"
Sairam Mallareddy Dhaba,Nellore,3.7,1000,200.0,"North Indian,Chinese"
Neyveli Mudaliar Mess,Neyveli,4.0,100,200.0,"South Indian,North Indian"
SANA CAFE RESTAURANT,Neyveli,4.3,50,200.0,"Fast Food,Arabian"
Swarna Bhavan Sweets And Snacks,Neyveli,4.0,100,200.0,"Beverages,Juices"
Thalappakattu Biriyani,Neyveli,3.2,100,200.0,Chinese
HUNK'S PIZZA,Neyveli,4.0,50,200.0,"Pizzas,Beverages"
Blue Diamond Restaurant,Neyveli,4.0,1000,200.0,"South Indian,North Indian"
UDUPI KRISHNA RESTAURANT,Neyveli,3.3,100,200.0,"South Indian,Snacks"
HOTEL SAHANA'S,Neyveli,3.2,20,200.0,"South Indian,Biryani"
Anu-1 Mandi and Restaurant,Nizamabad,3.3,100,200.0,"South Indian,Biryani"
Junction 65,Nizamabad,3.5,100,200.0,"Chinese,North Indian"
Hotel Blue Moon,Nizamabad,3.3,20,200.0,"North Indian,South Indian"
The Shawarma Company,Nizamabad,3.3,20,200.0,"Lebanese,Pizzas"
Cakes AND Bakes,Nizamabad,3.5,50,200.0,"Desserts,Ice Cream"
Iftar shawarma,Nizamabad,3.9,50,200.0,Lebanese
Balaji Mess,Nizamabad,3.0,100,200.0,"Biryani,North Indian"
BABU RED CHILLY FAST FOOD,"Raj Nagar,Noida",3.8,50,200.0,"Chinese,Snacks"
Dhaba  99  Cafe  &  Kitchen,"Raj Nagar,Noida",3.9,100,200.0,"Indian,Chinese"
Clay Oven by The Grand Iris,"Raj Nagar,Noida",4.0,20,200.0,"Indian,North Indian"
Wendy's,"Raj Nagar,Noida",3.8,100,200.0,"American,Burgers"
ASAP- As Spicy As Possible,"Raj Nagar,Noida",3.9,100,200.0,"North Indian,South Indian"
Paratha King,"Raj Nagar,Noida",4.1,20,200.0,"North Indian,Beverages"
YumYum (Momos & More),"Raj Nagar,Noida",3.5,50,200.0,"Chinese,North Indian"
Faasos - Wraps & Rolls,"Raj Nagar,Noida",3.8,100,200.0,"Fast Food,Snacks"
Mad Over Donuts,"Raj Nagar,Noida",3.7,50,200.0,"Desserts,Sweets"
Hungry Head,"Raj Nagar,Noida",3.0,50,200.0,"Chinese,Indian"
Giani,"Raj Nagar,Noida",4.0,20,200.0,Desserts
Roti n Boti,"Raj Nagar,Noida",3.9,100,200.0,"Middle Eastern,Mughlai"
Soya Express (Estd. 2010),"Raj Nagar,Noida",3.2,20,200.0,Indian
"Mom, parathe","Raj Nagar,Noida",4.9,20,200.0,"North Indian,Indian"
SAIYA JI PURI WALE,"Raj Nagar,Noida",4.2,100,200.0,Indian
AMRITSARI PINDI CHOLE BHATURA (PUNJAB WALE),"Raj Nagar,Noida",3.3,20,200.0,Punjabi
Mr Jain Bakery & More,"Raj Nagar,Noida",3.8,100,200.0,"Desserts,Bakery"
Bhatura King,"Raj Nagar,Noida",3.9,50,200.0,North Indian
ANNA,"Raj Nagar,Noida",3.9,100,200.0,South Indian
LunchBox - Meals and Thalis,"Raj Nagar,Noida",3.8,100,200.0,"North Indian,Punjabi"
Yours Pizza,"Raj Nagar,Noida",3.7,500,200.0,"Pizzas,Italian"
Mr. Brown,"Raj Nagar,Noida",4.1,100,200.0,"Snacks,Bakery"
Shanghai The Chinese Kitchen,"Raj Nagar,Noida",3.9,100,200.0,"North Indian,Chinese"
The Food junction,"Raj Nagar,Noida",2.8,20,200.0,"Beverages,Chinese"
Bhaiyo Di Hatti,"Raj Nagar,Noida",4.2,100,200.0,"North Indian,Thalis"
LE WINKIES,"Raj Nagar,Noida",4.0,500,200.0,North Indian
Al Nawab Restaurant,Noida-1,4.0,500,200.0,"Biryani,Mughlai"
Pizza Cravings,Noida-1,3.8,50,200.0,"Pizzas,Beverages"
Great Indian Khichdi by EatFit,Noida-1,4.3,500,200.0,"Home Food,Indian"
Wabi Sabi,Noida-1,4.1,20,200.0,"Bakery,Snacks"
Freshmme Foods- Pure Veg,Noida-1,3.8,1000,200.0,North Indian
Pasta Story,Noida-1,3.9,100,200.0,"Pastas,Pizzas"
Classic Vada Pav,Noida-1,3.8,100,200.0,"Maharashtrian,Snacks"
Ganesh Chinese Food Corner,Noida-1,3.7,100,200.0,"Chinese,North Indian"
Freshh Foodz,Noida-1,3.9,100,200.0,"North Indian,Biryani"
Bikaner Chaat House,Noida-1,3.6,50,200.0,"Street Food,Sweets"
Chakhna on wheels,Noida-1,4.0,50,200.0,"Indian,Chinese"
Artinci - Indulge Guilt Free!,Noida-1,4.4,50,200.0,"Ice Cream,Healthy Food"
The Sugar Free Keto Kafe - By Artinci,Noida-1,4.2,100,200.0,"Ice Cream,Healthy Food"
The Mughlai Tawa,Noida-1,3.9,50,200.0,"North Indian,Indian"
SLAY Coffee,Noida-1,4.0,50,200.0,"Beverages,Desserts"
Biryani Junction,Noida-1,2.6,50,200.0,"Biryani,Mughlai"
Garhwal  Momos  Express,Noida-1,4.1,100,200.0,"Indian,Chinese"
Chauhan Dhaba and Restaurants,Noida-1,3.1,20,200.0,"Mughlai,North Indian"
Chinese Kadhai,Noida-1,4.2,20,200.0,Chinese
Chocolate Desire,Noida-1,4.5,20,200.0,"Desserts,Ice Cream"
Madras House,Noida-1,3.9,20,200.0,South Indian
Rolls Mania,Noida-1,3.6,50,200.0,Beverages
Gupta Paratha Corner,Noida-1,4.1,100,200.0,"North Indian,Chinese"
Defence Bakery,Noida-1,4.2,100,200.0,Desserts
Hyderabad Delights,Noida-1,3.6,50,200.0,"Biryani,South Indian"
Breads King,Noida-1,3.5,100,200.0,"Healthy Food,Pizzas"
Chinese Imperial,Noida-1,4.0,20,200.0,Chinese
Amul Ice cream parlor and cafe,Noida-1,4.2,50,200.0,"Ice Cream,Snacks"
MISSION MOMO,Noida-1,3.3,20,200.0,"Chinese,Tibetan"
Tandoori Saanjh,Noida-1,3.5,50,200.0,"Indian,Chinese"
WarmOven Cakes & Desserts,Noida-1,4.3,100,200.0,"Bakery,Desserts"
Uncle's Treat,Noida-1,3.7,100,200.0,"Chinese,North Indian"
HATTI PATHANKOT,Noida-1,3.6,20,200.0,Indian
Wat-A-Burger! - India ka Burger,Noida-1,4.0,500,200.0,"American,Indian"
Tai Chi,Noida-1,3.9,100,200.0,"Pan-Asian,Chinese"
Momos Box,Noida-1,3.9,100,200.0,Chinese
Biryaniwala,Noida-1,2.3,20,200.0,"Biryani,Indian"
The Dessert Zone,Noida-1,4.3,50,200.0,"Bakery,Desserts"
ROMS PIZZA,Noida-1,3.6,20,200.0,"Pizzas,Italian"
Dr. Ice Creams,Noida-1,4.6,20,200.0,"Ice Cream,Beverages"
Burger kingdoms,Noida-1,4.1,20,200.0,"Fast Food,Pizzas"
Bihari By Taste,Noida-1,4.1,100,200.0,"Bihari,North Indian"
Rollsnama,Noida-1,4.3,20,200.0,"Tandoor,Snacks"
Balaji Restaurant and Caters,Noida-1,3.8,100,200.0,"North Indian,South Indian"
Cupcake Bliss Cakes & Desserts,Noida-1,3.9,50,200.0,"Bakery,Desserts"
Bengali restaurant,Noida-1,3.7,100,200.0,"Bengali,Indian"
Hunger Point,Noida-1,3.0,20,200.0,"North Indian,Biryani"
FIVE STAR CHICKEN,Noida-1,3.7,20,200.0,"Chinese,Snacks"
The Thickshake Factory,Noida-1,3.9,50,200.0,Beverages
Aggarwal Bikaneri Sweets sector-27,Noida-1,4.1,1000,200.0,"South Indian,Chinese"
Maa Ka Khaana,Noida-1,4.1,100,200.0,"North Indian,Fast Food"
Bengali restaurant,Noida-1,3.8,100,200.0,"Indian,Chinese"
PANDIT JI KA DHABA,Noida-1,3.7,50,200.0,"North Indian,Chaat"
THE ROYAL CHAAP,Noida-1,3.9,20,200.0,Indian
Baraamda Heritage,Noida-1,3.9,50,200.0,"North Indian,Tandoor"
The Waffle Co,Noida-1,3.9,100,200.0,Indian
Hakka Tales,Noida-1,4.4,20,200.0,Chinese
@Ny-Time,Noida-1,4.7,20,200.0,"North Indian,Chinese"
Aggarwal Bikaneri Sweets Sector 18,Noida-1,4.0,100,200.0,"South Indian,Chinese"
Sonar Bangla kitchen,Noida-1,3.8,500,200.0,North Indian
THE BOLLYWOOD SPICE,Noida-1,3.3,1000,200.0,"Indian,Chinese"
Pandit Ji Tikki Chaat Wale,Noida-1,3.6,20,200.0,"Fast Food,Street Food"
Betroo juice bar,Noida-1,4.3,20,200.0,"Juices,Snacks"
DISHOUT Express,Noida-1,3.5,20,200.0,"North Indian,Chinese"
CAFE BROWN CRUNCH 104,Noida-1,3.6,20,200.0,"Healthy Food,American"
Bigg PHAT Kitchen,Noida-1,4.0,50,200.0,"North Indian,Mughlai"
Biryani House,Noida-1,3.0,100,200.0,"North Eastern,Mughlai"
Biryani Begum,Noida-1,3.4,20,200.0,"North Indian,Biryani"
NOIDA ROLLS KING,Noida-1,3.9,50,200.0,"Snacks,Fast Food"
Maurya Dhaba,Noida-1,2.8,20,200.0,"North Indian,Chinese"
Pandit ji ki Rasoi,Noida-1,3.1,50,200.0,"North Indian,Chinese"
SPICEBURG,Noida-1,4.5,20,200.0,"Beverages,Chinese"
Food Fire,Noida-1,4.2,100,200.0,"Pizzas,Fast Food"
Chacha Soya Chaap,Noida-1,3.7,100,200.0,"Indian,Fast Food"
VEER JEE PUNJABI CHAAP,Noida-1,3.0,50,200.0,"North Indian,Chinese"
StreetX,Noida-1,3.5,50,200.0,"Street Food,Indian"
Amritsari Kulcha Land,Noida-1,4.2,20,200.0,"Punjabi,Street Food"
VRANDAVAN  SWEETS,Noida-1,4.7,20,200.0,"Chinese,Beverages"
Maviras,Noida-1,4.1,50,200.0,"North Indian,Mughlai"
EAT ATE EATEN,Noida-1,3.8,100,200.0,"North Indian,Chinese"
The Cake Brand,Noida-1,2.3,20,200.0,"Bakery,Desserts"
FOOD LOVERS,Noida-1,3.5,20,200.0,"Snacks,Thalis"
Chinese Hotpot,Noida-1,4.2,50,200.0,Chinese
CHINESE & ROLL,Noida-1,3.8,50,200.0,"Indian,Chinese"
JUST CHILL CAFE,Noida-1,4.2,20,200.0,"Indian,Beverages"
Shri Krishna Veg Biryani,Noida-1,2.9,20,200.0,"Biryani,North Indian"
kamat rolls,Noida-1,4.0,50,200.0,Fast Food
CHACHA FOODS,Noida-1,3.3,20,200.0,"North Indian,Chinese"
Chandni Chowk Ke Mashhoor Paranthe,Noida-1,4.1,100,200.0,"North Indian,Street Food"
Healthy Foods,Noida-1,2.4,20,200.0,Indian
NOODLES IN BOX,Noida-1,3.5,20,200.0,"Chinese,Continental"
The Diet House Restaurant,Noida-1,4.2,50,200.0,"North Indian,Chinese"
Be Healthy,Noida-1,3.7,20,200.0,"Healthy Food,Salads"
